,PC1 - CVR: 59.03494%,PC2 - CVR: 79.78684%,PC3 - CVR: 86.38222%,PC4 - CVR: 90.61222%,PC5 - CVR: 93.05592%,PC6 - CVR: 95.19849%,PC7 - CVR: 96.48024%,PC8 - CVR: 97.55565%,PC9 - CVR: 98.22377%,PC10 - CVR: 98.68405%,PC11 - CVR: 99.05712%,PC12 - CVR: 99.31350%,PC13 - CVR: 99.47341%,PC14 - CVR: 99.59341%,PC15 - CVR: 99.69998%,PC16 - CVR: 99.75044%,PC17 - CVR: 99.79340%,PC18 - CVR: 99.83438%,PC19 - CVR: 99.86488%,PC20 - CVR: 99.88476%,PC21 - CVR: 99.90209%,PC22 - CVR: 99.91634%,PC23 - CVR: 99.92930%,PC24 - CVR: 99.93908%,PC25 - CVR: 99.94685%,PC26 - CVR: 99.95408%,PC27 - CVR: 99.95968%,PC28 - CVR: 99.96487%,PC29 - CVR: 99.96866%,PC30 - CVR: 99.97202%,PC31 - CVR: 99.97500%,PC32 - CVR: 99.97772%,PC33 - CVR: 99.97983%,PC34 - CVR: 99.98182%,PC35 - CVR: 99.98346%,PC36 - CVR: 99.98496%,PC37 - CVR: 99.98633%,PC38 - CVR: 99.98742%,PC39 - CVR: 99.98849%,PC40 - CVR: 99.98944%,PC41 - CVR: 99.99018%
1639.0968,-0.0022441386115284634,0.011838017068872757,-0.035645658489583815,0.01599927497306559,0.006223656973460343,-0.014073832363855938,-0.023257581968976333,0.022692481365121708,-0.008716386360114117,-0.00868234420628789,-0.04621097901333594,-0.07982782586759908,0.058546061353932866,-0.004033750772721868,0.012008293826137256,0.013272038814816265,-0.0018046131238696607,-0.03416856442702681,-0.017454579035498585,-0.0116435037363057,0.020184316446090703,0.03806240585231292,-0.027377391276259388,-0.025601887466341237,0.01004274560240328,0.049711619203632006,-0.005722285410774909,0.021175931593004738,-0.008067741636567278,-0.03660815238067847,-0.023834223693443297,-0.0173403722684577,0.0032787052950192593,-0.0038580777954553107,-0.0020478441323036655,0.008366916937057753,-0.013068265903324362,-0.0039657348760988595,-0.013088015200001739,0.0011252680195925958,-0.014631735944069416
1638.165,-0.0006958478049354205,0.0168993534975507,-0.04835369426657873,0.02242225700398455,-0.015820570271845462,-0.010297827923107664,-0.03989623516041337,0.010062952326818883,-0.026999991494923662,-0.0028232823035247425,-0.03935529796043424,-0.09497808131257261,0.07087882165744662,-0.010443951768009127,0.011572432358208483,-0.003285997797103854,0.010246830739199232,-0.03444540567610652,-0.011261868087736953,-0.016647531486038078,-0.005621136415627245,0.04585044312411503,-0.030803228770731435,-0.004120670328305372,0.004112092906637446,0.03449490067935099,0.016937243298540856,0.02062268435046256,-0.014993572282356335,-0.04300584496757899,-0.002554139122807875,0.006984140243285551,0.014266735108686918,-0.0008268829190663132,0.021616365245516567,0.013816954878542924,-0.005002492200673061,-0.029381970245620143,-0.02418082360785914,-0.04885491452911197,-0.026408684097540516
1637.2331,-0.002087898343920003,0.007668884273341913,-0.03320545220788779,0.023647197901096408,-0.007228350506575556,-0.02292965462893868,-0.03023885772304741,0.03003792792418551,-0.0022096307984449566,0.0004658551559206213,-0.038235503019864815,-0.07491568039003203,0.04879301877306792,0.013872613786334255,0.014918997305905722,0.017294266635326835,-0.00586971063805785,-0.013697713303118874,-0.010910166803199355,-0.015548085206936341,0.00672618367734609,0.028341550242790586,-0.022918627469737017,-0.01238320718131579,0.003724335578581573,0.03410267343170308,0.01177797263168035,0.020159697794361397,0.006468222612521168,-0.04850960101371251,-0.004364007326084845,-0.03170794590485495,0.010130218622121266,-0.02768764953190351,0.018515114300489532,0.0046549114276947,0.008142553135379978,-0.018337753090840254,-0.02559225498647138,-0.007450383847134627,-0.017713020597256452
1636.3013,-0.0017400412347599924,0.008066883453504405,-0.025626029479532148,0.01730866050259492,-0.0033866559601058977,-0.02027449134595559,-0.035312980999392896,0.02639535277781068,-0.0008861165848069304,-0.0014508484325205782,-0.04170065205633932,-0.08504183294762098,0.047773174700908604,0.025230328538286155,0.014363965911278016,0.018648399368917067,-0.00829540230064741,-0.028675228807717702,-0.01618178049647961,-0.004363154275687315,0.009770149015575163,0.02086482034192357,-0.006189779831054149,-0.022020443892143506,-3.033284721943069e-05,0.02925055062809789,-0.0063130642785168495,0.03464469104621207,-0.031120279805252185,-0.031176536192268033,-0.02524703337098502,-0.007278100359996594,0.01007582525688353,-0.006359350951649573,0.020426044063244133,-0.005491684979102362,-0.03149389809546764,-0.05368744210250435,-0.007736042802574058,-0.0349608199836896,-0.023788214868802716
1635.3695,-0.0021831330723626444,0.01026095143926297,-0.03638017052315301,0.014718991084123594,-0.010348365595222312,-0.024768134811239895,-0.029898237075561142,0.02594155560924651,-0.009304938278403212,-0.013856436698789701,-0.040329322387201605,-0.08750436481613562,0.045463895966165915,0.0037462609422878965,0.020705016220541803,0.011073591855659806,0.004833583219046913,-0.022501645492944873,0.005089333532227219,0.0035154796011725884,0.006609762309505908,0.05546813035150878,-0.014476403575477283,-0.01353805005262067,0.0006968573807778826,0.026624729616656687,0.010409107184092277,0.031021462378116964,-0.024015352322792963,-0.021829418163574747,0.005633345212767445,-0.020040731837019637,0.00028819141759860417,-0.009401219740463287,0.04307277441950782,0.0048646695769358995,0.007027393045275673,-0.03158918242960719,-0.030461615175755425,-0.007680493745549023,-0.032764095766124685
1634.4376,-0.0019693387160705515,0.011662294869450586,-0.04073843906958662,0.02508958628670135,-0.004057539996672342,-0.02873394324436995,-0.03449912019131095,0.029463928727198354,0.00826965169878614,-0.00759025819009008,-0.02758438959138591,-0.07263310914006829,0.03399129689776048,0.014277649091750987,0.01174272192526209,0.018139600049425424,0.0011793979676101621,-0.017171497471356965,-0.02362223659708795,-0.026599887866886954,-0.005842143755524226,0.05758465875489566,-0.04456602903377787,-0.008021566064934633,-0.00559854257643328,0.030281369359925734,0.02336045847326039,0.009489756832321672,-0.03152894037442173,-0.05631110258829815,-0.012012460014773265,-0.03449153266311667,0.0004263002088322953,-0.013372716650716461,0.02885168580051475,-0.005575344526665287,0.012066789693370179,-0.022954014978063812,0.020550365219626443,0.003938609866139898,-0.027806829975854895
1633.5058,-0.003933209628150086,0.00875728107045025,-0.034932837199432076,0.022207662569581326,-0.017563897881124314,-0.03367054004203143,-0.038489800248970536,0.03734145936800865,-0.005467009262829701,-0.02498367597668044,-0.033618195656592006,-0.07434686432232786,0.03970531725414829,0.017860494724548103,0.008899021070891664,0.015554402367230881,0.004711002946365367,-0.015030482358509038,-0.007161387660512514,0.011147107740524732,0.01731225783351426,0.02630231088399721,0.005159687446200006,-0.01412868631570317,-0.02302531041375955,0.04172937675605178,0.004193511799497832,0.04396017899442917,-0.025906804021027047,-0.006879142278182709,-0.009168168765431237,-0.019801201166881565,0.019507944009109414,-0.006954169345149354,0.04017257902387846,-0.009296948707524363,0.019278256003194372,-0.04777209832989922,-0.0038906353079302706,-0.02405446396169833,-0.020188794135559886
1632.574,-0.0028114750523243843,0.008659894028810657,-0.043904862593880566,0.018219071844424967,-0.009845345210262502,-0.025839306164706602,-0.033977774318073584,0.03931746398382208,0.0032734229977816258,-0.0006913521827492833,-0.03941443038973061,-0.07226308039993502,0.03861895192263682,0.02497335999762197,0.014367992047371627,0.010149371247643436,-0.0005486802089136626,-0.02892025157890976,-0.025651712908507558,-0.012365203778675065,-0.013776123818423422,0.0305559559598513,-0.003709830701959821,-0.030481746413961473,-0.027016640598734074,0.041485341973680465,0.0060663906999436365,0.03318610332627242,-0.042712355376832045,-0.018479854241670236,-0.010689659106343757,0.002503390426814412,0.02509677841566266,0.02498821250215606,0.020301990643293678,-0.010269112457433597,0.001986859867946831,-0.04054967774409632,-0.003945736932295653,-0.020721527027046042,-0.0036651762996717523
1631.6421,-0.0015582389263520096,0.01267609532582459,-0.032137407702541115,0.019797765752555086,-0.013574353250939818,-0.037205028246816665,-0.03560019117214948,0.026149007113742434,-0.0038409377765277223,-0.005204060953435828,-0.03336521597341603,-0.0977032009648386,0.03430819213955572,0.020895525625470344,0.01725971814798,0.025887795242476384,0.00983244778923712,-0.012195247578364814,-0.021516348350009637,0.005384724009736811,0.005757113691851305,0.03715981140088506,-0.02596143964818177,-0.01405821018988463,-0.016823634116111243,0.03566404953974221,0.009267840399071392,0.03323261793060098,-0.0314223944965111,-0.01593138187760876,-0.024296310729861915,-0.011116413601494964,0.007058287158442792,0.016666201843667645,0.03490463492311088,-0.018918858953781228,0.0002543963295558768,-0.028326864547836138,0.004567701411267671,-0.008686145155700193,-0.00527356636589058
1630.7103,-0.004852683962144791,0.006749550100383369,-0.03583066830093639,0.01823545625379425,-0.017478157087983524,-0.025624580859107148,-0.030748891053695698,0.037718636541344684,0.0004957029648110012,-0.02358168723920161,-0.032272256212281254,-0.07160896804123712,0.04368971153799836,0.018111111322294402,0.0026258392519114544,0.0032099622845234302,-0.007993438415873058,-0.018163674708658296,-0.004091811596594677,-0.012361642111647218,0.015782942402549252,0.049079046791779574,-0.022064957349324107,-0.01326668910071837,-0.00401558778169349,0.04218023314787246,0.025146619644896843,0.04126227908428471,-0.0267587067152825,-0.008003188608679672,-0.00026333944577225875,-0.017478589088956248,-0.013337516823837119,0.017342053717024828,0.05900951459313938,-0.017368623640521733,-0.014418378918037855,-0.06765872763979709,-0.006746506262933851,-0.002017876553801837,-0.015181718265594004
1629.7785,-0.002200591096559357,0.010140486592591737,-0.03781666212439259,0.0201588347256716,-0.008888678698886683,-0.027871860135775518,-0.027967920365625187,0.025604890251728907,0.0009700059281988254,-0.004157920256621721,-0.027651680232854383,-0.06486844429097086,0.04112511119812011,0.017033182017082264,0.011378384904960046,0.01215789764951467,-0.004091660993374912,-0.029790859722249808,-0.003142926813504655,-0.00541956279416868,0.007516734864736555,0.05798557602022468,-0.0381117916737223,-0.05700601373819024,0.005136228913338484,0.030337622935245494,0.0018160062663002997,0.025993905444205982,-0.04994582056224225,-0.021672781942620404,0.00011848355076654448,0.0031199765226274483,0.005699680180748483,0.03376502152652606,0.052056242863158,0.001230374724275349,-0.008689380973848443,-0.06477535092770711,-0.02840071562567955,-0.02579160266149836,-0.02618853475099752
1628.8466,-0.008175516333102737,0.008010751074265401,-0.03795089471969794,0.0272843946153649,-0.018349243634970848,-0.02972912768148669,-0.03119026419592664,0.05217995976877263,0.005572716298036138,-0.01325278854278445,-0.03827679742339681,-0.05358455030890748,0.028048541231351396,0.03394843411242623,0.003984100063452189,0.025231104434787655,-0.021472101662174174,-0.0035535705060512433,-0.0004990977502243791,-0.004960813523854653,0.01344513394972919,0.03316176920544159,-0.0237801149538062,-0.019587076163611418,-0.001035506335304598,0.023329794336416586,0.005655158304206369,0.04116686935873354,-0.01634694862351084,0.0028569788162405075,-0.005738907030452369,-0.0068434906536007775,-0.0014213319017722908,0.01668727793792662,0.01302205363701494,-0.01045113729310548,0.015627780974141102,-0.06434412799582938,-0.017579835956559167,-0.044908324470400704,-0.0005142977714304982
1627.9148,-0.004211113091635958,0.0128351668073895,-0.05153648424021961,0.023167330241812494,-0.02779773427075825,-0.017521050722021713,-0.039816266879635895,0.041202935109940136,-0.03333534094496903,-0.02913129471918652,-0.03752067317544011,-0.06777892691811511,0.057800046347521734,-0.001512867776348192,0.012161901202950312,-0.0005097356742617465,0.01669518316711114,-0.027149565525598104,0.021722443494437124,-0.03054919459399493,0.007644128694755329,0.054058359474502785,-0.06378198991347139,-0.032388150006880535,0.019060825020213626,0.028572613816873663,0.005196031126315792,0.014864217523098282,-0.029818461788959038,-0.00726527021945776,0.020652627422269806,0.034006130521227154,0.011921154363003427,0.02895735622679586,0.03388040615272209,0.0044855013068975085,-0.006398904540316484,-0.06527806435285174,-0.04096006339401578,-0.028807988723575356,-0.015159823539601935
1626.983,-0.008959986573548368,0.010771984114400493,-0.03939425197409033,0.034014668418346196,-0.009352935794047267,-0.019592327454811126,-0.021522676397763278,0.054740021738797925,-0.004043705832538686,-0.018184107251660118,-0.04127195024933103,-0.04768453215820898,0.03952638520163814,0.017534841917717963,0.006772821487496828,0.0034016780605180996,-0.013596651697006575,-0.011966748500701932,0.025321547441965922,-0.013069733384197127,0.03016620701105064,0.0321021227361698,-0.010573684218132049,-0.03148510657746933,0.006166013186029882,0.014037590322462596,0.005401626501160155,0.03182101442326996,-0.014243654510784158,0.02662575245768701,0.014000087714431002,-0.0037999840706312705,0.0013220801426281886,0.03501893478564921,0.05050484126603027,-0.007163573291008328,0.010103442448037672,-0.058876786196836686,-0.040020751183427065,-0.03173847441630213,-0.01995722424491678
1626.0511,-0.005239513308367999,0.0075367159290748355,-0.03829468023229192,0.029561991133691595,-0.01957312800449206,-0.02591925471982851,-0.0328003585896558,0.03817409042583663,-0.007101109089712351,-0.010663741016005061,-0.036585530477720736,-0.04850815202812079,0.0434655902513718,0.01698649410784332,0.006644043146041732,0.01409335047409887,-0.007117626138423842,-0.009897540574694485,0.01379096048269216,-0.013381040707818995,0.015418906400708284,0.043039078339135936,-0.03250344582501046,-0.03966130518009454,-0.003763594178580325,0.039645078642146746,0.014586892003019101,0.03385465027426297,-0.019784374814495128,0.015157715774869025,0.011985476475217947,0.008847290939834102,0.01118275872784023,0.007671685366831531,0.05903117938815044,-0.01888824283183909,0.024412537213834334,-0.06210997201622568,-0.04338422490797301,-0.03597459573335844,-0.0017147371026025211
1625.1193,-0.008318220227693275,0.006947960310613748,-0.038382527543741704,0.023529759013890043,-0.014725086001842101,-0.007350997163033733,-0.037618834479044856,0.054282176830267696,-0.02668755129125587,-0.03830126516558569,-0.05414127798373308,-0.04716836795188667,0.04686009543077908,0.011786932470155102,0.012538148915869636,0.011222527593357146,0.017133070240479865,-0.014773909988612385,0.02895059175645508,-0.03745427579200437,0.03046517031171363,0.0401077724045912,-0.06088791871580983,-0.053448317936381017,0.007765160220442849,0.009099763098402488,-0.0067056519556080016,0.018679034051955774,-0.02676918280319697,0.00016032527276672707,0.02844695916856281,0.032716391827387475,0.0077072786740995484,0.036491657001604304,0.04341121272716746,-0.008831510713848452,-0.007696853331130676,-0.08052912878899822,-0.05342711798819354,-0.012627364075238276,-0.006020883026856713
1624.1875,-0.008777571400232538,0.010931408277942091,-0.050069272151375716,0.019323924743328374,-0.024841011577845663,-0.0014377191966306554,-0.03759247394681493,0.04105673362716706,-0.035336483841809097,-0.03666220168964681,-0.045029303106254394,-0.04655152308486454,0.06646553328766824,0.008749178325539007,-0.00044030346483317723,-0.0037434043141001344,0.0020457507843025433,-0.03710521820632888,0.025599969431205676,-0.026851510502240494,0.01963757411085322,0.05206087864666234,-0.07945656209289637,-0.07238734018717338,0.03130326968094469,0.02685353279782256,-0.011083912985919845,0.010785901673742613,-0.03823568512431502,0.014065684015852523,0.02751903484227373,0.04570390868972267,0.025183406654332507,0.049748341019473695,0.014531996714736393,0.0004914683662866768,-0.003467388546349238,-0.07433139221473456,-0.07408669796524651,-0.02890642299542977,0.012667562891627921
1623.2556,-0.00900208674274893,0.007343674122879464,-0.0415161955826464,0.023936293731548486,-0.027574393162635737,0.0016074293096982018,-0.03768932750070422,0.044420968952714766,-0.04054266234115024,-0.02544667026073309,-0.05258564309874294,-0.0502678088754932,0.06795677421061934,0.010647178070945215,-0.002681461700651418,0.0005912136541252611,0.009869648608290912,-0.02379432214454862,0.025084031288713955,-0.040069076830169435,0.030679272609538805,0.04053905029681553,-0.07635797068768564,-0.057100680579940194,0.014651041432303277,0.04057848711999181,-0.009246143747233572,0.008998624727435367,-0.021592660095087476,0.017201916495350262,0.013317756714242667,0.05083288578174051,0.022485853446199106,0.04808765783424909,0.023721304208354457,-0.0051213704744774045,-0.003371402203816929,-0.0792898708754351,-0.06942701464396192,-0.03274600747090797,-0.001542945761967753
1622.3238,-0.009758125903238463,0.006736784967635856,-0.035560831116655346,0.025808984214350107,-0.026779965947926233,-0.005921109381853808,-0.035087426094465954,0.03292519568104286,-0.022612864381912595,-0.019763085058436332,-0.03861893975743967,-0.04390928682790818,0.0617762337301537,0.01540478099344214,-0.008091286463766756,-0.003374100514013432,-0.00319705844646192,-0.011454765158701433,0.02030020733900813,-0.014584220941897487,0.03138728538393577,0.07368910321389689,-0.06250846518686629,-0.047818706282482026,-0.01617668049673405,0.053615032970457506,0.013694456967254109,0.0167717306219336,-0.03362687037304371,0.012281348134149822,0.020569351000242403,0.004015458980751743,0.007304293051426612,0.01992152086669585,0.048513874471966735,0.001147239937902497,0.029201635038058595,-0.04514882862298014,-0.06242622668669431,-0.01020102788652456,0.024099808919896232
1621.392,-0.009664443765826486,0.009207036161315291,-0.046759187730202614,0.02782433012455987,-0.025644901171459723,-0.0033077890755173187,-0.03251043298574,0.03334275616882858,-0.029048028697994045,-0.02532971692321103,-0.03983114936870179,-0.04680225324146001,0.06986457695207475,-0.003631307284484645,-0.0022992653633166315,-0.009574723220219938,-0.004274171771154108,-0.030365566909053843,0.024520473057049408,-0.016257303562880198,0.012993222836660033,0.040808862704295464,-0.06995412734483317,-0.05662112364148488,0.024187276731332252,0.028116670341925484,-0.0065623555655294555,-0.009056593816568242,-0.018874457353147807,0.030334597009377698,0.02812691221594425,0.04196820369589685,0.03650974886496143,0.03582541016539882,0.012516216913319432,-0.009360212280966371,0.011273765119143908,-0.053074911004774634,-0.06516002291324843,-0.01309061587653147,0.03787091466691624
1620.4601,-0.010487559141994585,0.005448692645379772,-0.047943796769670165,0.029931339581348946,-0.03233017843435458,-0.0019665482563915094,-0.04499394063502643,0.035588836676559106,-0.025357703522438737,-0.03628855852892997,-0.04962002995357276,-0.0385759400640466,0.05621106013338015,0.011908744368090673,0.003350766597589661,-0.006872624164767414,0.008544592204036472,-0.01699861814740063,0.03376248613432594,-0.020558469132731527,0.027098055008743384,0.029886372506853248,-0.05332987163384324,-0.04109468129513261,-0.007314244073775448,0.03334204490038754,-0.024057083118895557,0.01144143181941806,-0.02168211160013583,0.042478838244114615,0.02761978569438082,0.05958433130484011,0.0254131107344817,0.016796561879005956,0.022653378069581533,-0.00838656214598637,0.01454149913229978,-0.02668932935461437,-0.06951508786332304,-0.013298284508836588,0.030434239444013276
1619.5283,-0.013721572054528999,-0.0022646489212326307,-0.043906593300143876,0.03311738046835895,-0.03761976663572168,-0.00018685332726317414,-0.039248104642513076,0.05095645705539074,-0.008228548818868319,-0.042484520885075976,-0.04456234319606768,-0.023095561676291215,0.05471022369468653,0.03473383513709779,-0.010737957857791492,-0.014299377783282616,-0.011204330882772309,-0.011886805505015705,0.029807864594799047,-0.015395704861557754,0.0182783231776206,0.03180972136031628,-0.03542201728921235,-0.017469222275318875,0.0003130202656159275,0.039629824261684855,-0.007426635799478455,0.004448789899441981,0.00066597588660613,0.025895344184219307,0.025635162419751088,0.01382096755422117,0.002725453285261179,0.0019191543891270038,0.003128181822011687,0.0033968615016406584,0.021414601506751795,-0.004423342157514529,-0.05949671800243648,0.021304355298553616,0.022292479882616765
1618.5965,-0.01027069135450916,0.009973674664309007,-0.052144403592529455,0.03601754671645012,-0.0217406003740348,-0.00039612224165773576,-0.04328469480391996,0.03237426974803929,-0.03164266039578901,-0.031578928674745675,-0.048355850807646907,-0.04093491941255439,0.06007606535938791,0.0027717167279163843,0.005449700075918866,-0.0053654749776456435,0.007387431430751515,-0.009419681237403879,0.02195431956689413,-0.0032120283830429264,0.02014495545275408,-0.00211124210866433,-0.026339345806048006,-0.045905551803255576,0.020820681297916675,0.0269423979842227,-0.009852755812633564,0.0015339604861527322,-0.015130402965532235,0.019976590040128032,0.004652627420830533,0.04601018825893931,0.029815600490209104,0.010147804418372642,0.007150588496564534,-0.01600010710693995,0.014584423450218,0.01656440697434679,-0.06141398993294996,0.008431927234534942,0.05679020643233435
1617.6646,-0.014851997286480473,0.006562218953344672,-0.05249427605842082,0.03404579998597825,-0.03570479150742583,0.007338509127181416,-0.04096124238294386,0.044962218676539614,-0.04159390744759953,-0.047632329282175735,-0.05611487403426311,-0.03893464012690675,0.056126073573020414,0.003961869482168993,-0.004364212129088623,-0.004559633190427214,0.00111356008145173,-0.01416404313449125,0.024561880821018463,-0.015929271105935644,0.03464860606616434,0.017803997762867847,-0.03657723160050713,-0.029210862731582705,-0.000924237803443968,0.01683743363903398,-0.00661373929622987,-0.00429796920186546,0.00021181531382296,0.05741765015059075,0.02789974439478109,0.03829782920866666,0.02077686990114441,0.014958345344928735,-0.013492159679213807,-0.0007335368978836264,0.014017610614809795,-0.004910606877280115,-0.07118784617450918,0.026733334350036116,0.05023749656128357
1616.7328,-0.01181423486277602,0.0037717341409742,-0.04940005148872612,0.030681979517623012,-0.03331239197971087,0.002583098918992518,-0.05166646830993117,0.04259606836388157,-0.017197461586257397,-0.043264039731712375,-0.045892659441376,-0.038097175936050366,0.04709098435613231,0.025179893398471685,-0.0021831162378093223,0.0014032688584226553,0.009444340104097835,-0.014478325094883693,0.00571070159541326,-0.003377947352240255,0.004671251501436506,0.006668853272511484,-0.04564756396873106,-0.021406301487308713,0.0011894860845025942,0.02145002442592415,-0.01908904276399826,-0.01255865772413087,-0.020326122233719844,0.02308039209965743,0.029940687472528697,0.03382937699014809,0.018745858560237638,0.005556680353694175,0.023202791024880307,-0.03289022392444254,0.018831820023513857,0.02375910128783032,-0.030690412102646815,0.04103181175050114,0.06981906932989879
1615.801,-0.015208058211712764,0.005354642217205314,-0.05141533866483355,0.03894953937900192,-0.03946618219898281,0.005221645583786164,-0.05255893086597434,0.04971526566592658,-0.03257982011769407,-0.05997244921661763,-0.061710976518652455,-0.052707664066454996,0.05538743222550008,0.02047939199162977,0.009147302975147589,-0.0027486576131248827,0.00281747234243844,-0.0011812657340193806,0.030564753017714497,0.008593975406666952,0.03055280974309387,-0.011063335044545692,0.013953576862346172,0.013619064431070976,0.015729691914918034,-0.0006535449325951596,-0.018358003748515962,-0.019022083625865584,0.02048791461059034,0.0451847592448774,0.0432951914194849,0.018268892722148076,-0.0008869701853804737,-0.020491496965131997,0.007587258605066514,-0.011508079476460247,0.03349298420855251,0.049112151851834214,-0.030209796290124796,0.053011059404724274,0.04148622986028701
1614.8691,-0.013498592279976174,0.008765497966078313,-0.0612365691157954,0.04027971843988263,-0.029313569738093702,0.0009544884842080045,-0.04020516331502657,0.04585523606215592,-0.015540756437152132,-0.04491730232221679,-0.051314945903389586,-0.056503514653636025,0.059199824348803894,0.010198190723128017,0.004597281128323698,-0.015694013940384055,-0.001064693001496588,-0.020331133140109692,0.006655962526012367,-0.003285217061639353,0.004806834552275161,-0.0036560915750171756,0.012430220334415524,0.008181900399794722,0.01870051266667926,0.0006900803417975342,-0.016860966956640386,-0.04048247421393915,0.025983646498864223,0.034445838797871116,0.039247508596207646,0.033632058480017275,0.0057246842802011364,-0.024981551798048448,-0.0062005384192139485,-0.012005552598961999,0.009933680163598756,0.07280584996424364,0.014122611984361601,0.05663672807475218,0.06468680852141312
1613.9373,-0.012620933004289936,0.016749164147569502,-0.07273912444913716,0.047469722349455734,-0.04090015616510522,-0.005149389895290146,-0.04967580231949324,0.04922194260412379,-0.03352133127031766,-0.05553200755186109,-0.04633827725361932,-0.05366923993591188,0.057753560918767544,-0.007661348307952679,0.01117438772223454,-0.0051810044874459425,0.008223049987488986,0.0038193517717084024,0.024344951960489726,0.011217998345684363,-0.003308673864785567,-0.01708294283601807,0.0019787286382158672,0.01917164593725944,0.05389498032921562,-0.018008505336674405,-0.01672605195270875,-0.03176995701965839,0.042837183057737184,0.03636828792665015,0.04618382533999617,0.05018245208500268,0.006728093067837343,-0.022800110506233987,-0.014426538248958851,-0.031905291520249,0.017067326766280908,0.06368388342695318,0.005605536424155361,0.04767171728563211,0.05956001987407689
1613.0054,-0.013703807126623776,0.00428478735771295,-0.05265696708183055,0.03789476074457747,-0.037086718844537236,-0.00039893779626143437,-0.045318365514757805,0.046592641072672254,-0.01586851679283594,-0.04951904780895316,-0.05588145722771836,-0.04191026397913666,0.04794828462404866,0.021318272710770633,0.011766732805686844,-0.004201774483310809,0.01459404140444036,-0.0015523835638539605,0.017990836869278395,0.01905007566627169,0.011023351573118095,-0.014014553960825142,0.01868259953691907,0.0022596162008865443,0.018334966191563967,-0.0077331489921753345,-0.008244306410092305,-0.016401199199776673,0.024942636277748446,0.028582834125840725,0.04607901534136967,-0.00831912360347549,-0.00426010036705892,-0.023932005295938686,0.006806176395187622,-0.021270732805547372,0.03724241177023741,0.08162108497133658,0.009450929070083736,0.07374085607354322,0.02047958866405283
1612.0736,-0.013243957275457727,0.006724598802909769,-0.050674253306661254,0.05218274231355391,-0.027697429347803445,-0.0020242845262703813,-0.05211288731639321,0.04506592313780475,-0.019412203063440398,-0.04880344728977395,-0.051705350137449056,-0.03724173364685006,0.04946728179813407,0.01565612443117998,0.007214449665264353,-0.003661621633406804,0.007234820424172345,0.004019546434313563,0.025324314074892804,0.010980836466975214,0.0231238827268116,-0.015861879851050874,0.03035682686074537,0.029317521080374515,0.024800872722171876,-0.010423276175136177,-0.0005748766022600107,-0.027917456868915367,0.03950263614849341,0.039846258221366074,0.010831540705707037,0.030305965539102888,-0.010854426410648963,-0.0388002100035703,-0.01858061063037549,-0.014988031616682855,0.019375010343804244,0.08350827882194115,0.027728515047852474,0.058073964059696254,0.018756916920900406
1611.1418,-0.015210086846855403,0.008346138611761096,-0.06507598422673433,0.05065957741686548,-0.04652476699895986,-0.002301933288333433,-0.05122877310190941,0.04837522935179212,-0.02537848132729118,-0.05383896546105407,-0.05529582961179367,-0.04621108319471305,0.04371304282223525,0.01481749576746276,0.00965751785242938,-0.0030126297998236086,0.002058357841095382,0.009055439941311265,0.027145092489275765,0.012684240183063031,0.01572322648461604,-0.031111081849283163,0.041705901600802925,0.05120631339253283,0.02851920706631643,-0.017868131226547783,-0.005254123692382759,-0.025376149215693148,0.03979720030600884,0.06872400298602241,0.02625814654608389,0.03021322198044325,-0.016142772524612534,-0.029803732456990112,-0.04196579068436566,-0.020060022325536355,0.012523075853643005,0.08355211974363339,-0.00616889514244001,0.035740630426620214,0.0077892009776830235
1610.2099,-0.012968189631691565,0.011353219085952937,-0.06658051229876144,0.049277336309812445,-0.04493746902057871,-0.0031052486644846224,-0.058025434920084204,0.05719646741700218,-0.02782470143384489,-0.05318260490914722,-0.049915119532237734,-0.056580085405723075,0.0405757469606274,0.011931115401229526,0.012137772344769484,-0.0017391681764819715,0.014646132179329675,-0.0012455008373439224,0.012266298158242657,0.00967165514355714,-0.00920035535254011,-0.01992815693672759,0.015498030469533105,0.041459551881746395,0.027930203803914058,-0.03271854267669508,0.00017881094610014983,-0.058464416844844345,0.05768326565076761,0.03502639608447911,0.035971173310818644,0.035326609159767354,-0.017136757445201135,-0.024204719870622126,-0.0288748680616722,-0.01689870012511736,-0.023592697537293195,0.07434685830639337,0.041268710830372854,0.0450735929076762,-0.014477444938361499
1609.2781,-0.01580479655638743,0.015877654092426658,-0.06695362617323816,0.06923345041534011,-0.03493290578878315,-0.012616608378123197,-0.05200706573169319,0.05840374876161735,-0.0009699659502946589,-0.04125984181900368,-0.03684977681991738,-0.0408647561174263,0.03170555344664194,0.02385936622539142,0.014712891731564454,0.008106181426704448,-0.006304072105911564,0.016539393478896977,0.00674982939894378,0.05064092190124927,-0.02615787967919681,-0.04046152057125193,0.07861332520020824,0.0714394035877893,0.023157143286928483,-0.054790139420906034,1.8164307608945437e-05,-0.04570589126864122,0.05714267173046798,0.033451936229586185,0.01995845352729575,-0.010598559279259902,-0.023165834306774123,-0.05856326255112332,-0.028689863835651155,-0.021928418341117643,0.021290213900804034,0.10248843695216156,0.06350766973382922,0.04076488673311001,-0.001568210809408984
